zip,month,year,price_index
10122,Oct,2020,$501K
10122,Aug,2020,$492K
10122,Jul,2020,$489K
10122,Jun,2020,$486K
10122,May,2020,$485K
10122,Apr,2020,$483K
10122,Mar,2020,$482K
10122,Feb,2020,$481K
10122,Jan,2020,$479K
10122,Dec,2019,$478K
10122,Nov,2019,$478K
10122,Oct,2019,$479K
10122,Sep,2019,$480K
10122,Aug,2019,$480K
10122,Jul,2019,$480K
10122,Jun,2019,$479K
10122,May,2019,$479K
10122,Apr,2019,$478K
10122,Mar,2019,$477K
10122,Feb,2019,$477K
10122,Jan,2019,$476K
10122,Dec,2018,$475K
10122,Nov,2018,$474K
10122,Oct,2018,$473K
10122,Sep,2018,$471K
10122,Aug,2018,$470K
10122,Jul,2018,$469K
10122,Jun,2018,$468K
10122,May,2018,$466K
10122,Apr,2018,$464K
10122,Mar,2018,$461K
10122,Feb,2018,$459K
10122,Sep,2017,$449K
10122,Aug,2017,$447K
10122,Jul,2017,$444K
10122,Jun,2017,$442K
10122,May,2017,$439K
10122,Apr,2017,$437K
10122,Feb,2017,$434K
10122,Jan,2017,$432K
10122,Dec,2016,$431K
10122,Nov,2016,$429K
10122,Oct,2016,$427K
10122,Sep,2016,$426K
10122,Jul,2016,$423K
10122,Jun,2016,$422K
10122,Apr,2016,$420K
10122,Mar,2016,$419K
10122,Feb,2016,$418K
10122,Jan,2016,$417K
10122,Dec,2015,$417K
10122,Nov,2015,$415K
10122,Oct,2015,$414K
10122,Sep,2015,$413K
10122,Aug,2015,$412K
10122,Jul,2015,$411K
10122,Jun,2015,$410K
10122,May,2015,$409K
10122,Apr,2015,$408K
10122,Mar,2015,$408K
10122,Feb,2015,$407K
10122,Jan,2015,$406K
10122,Dec,2014,$405K
10122,Nov,2014,$404K
10122,Oct,2014,$404K
10122,Sep,2014,$403K
10122,Aug,2014,$402K
10122,Jul,2014,$401K
10122,Jun,2014,$400K
10122,May,2014,$399K
10122,Apr,2014,$398K
10122,Mar,2014,$397K
10122,Feb,2014,$395K
10122,Jan,2014,$393K
10122,Dec,2013,$391K
10122,Nov,2013,$390K
10122,Oct,2013,$388K
10122,Sep,2013,$386K
10122,Aug,2013,$384K
10122,Jul,2013,$382K
10122,Jun,2013,$380K
10122,May,2013,$379K
10122,Apr,2013,$377K
10122,Mar,2013,$376K
10122,Feb,2013,$375K
10122,Jan,2013,$374K
10122,Dec,2012,$373K
10122,Nov,2012,$372K
10122,Oct,2012,$372K
10122,Sep,2012,$372K
10122,Aug,2012,$372K
10122,Jul,2012,$372K
10122,Jun,2012,$372K
10122,May,2012,$372K
10122,Apr,2012,$373K
10122,Mar,2012,$374K
10122,Feb,2012,$375K
10122,Dec,2011,$378K
10122,Nov,2011,$379K
10122,Oct,2011,$380K
10122,Sep,2011,$382K
10122,Aug,2011,$383K
10122,Jul,2011,$385K
10122,Jun,2011,$387K
10122,May,2011,$389K
10122,Apr,2011,$390K
10122,Mar,2011,$392K
10122,Jan,2012,$376K
10122,Aug,2016,$425K
10122,Mar,2017,$436K
10122,Nov,2017,$453K
10122,Jul,2021,$547K
10122,Sep,2021,$552K
10122,Sep,2020,$496K
10122,Oct,2017,$451K
10123,Jan,2022,$561K
10123,Dec,2021,$558K
10123,Nov,2021,$556K
10123,Oct,2021,$554K
10123,Sep,2021,$552K
10123,Jul,2021,$547K
10123,Jun,2021,$541K
10123,Apr,2021,$531K
10123,Mar,2021,$525K
10123,Jan,2021,$516K
10123,Nov,2020,$506K
10123,Oct,2020,$501K
10123,Jul,2020,$489K
10123,Jun,2020,$486K
10123,May,2020,$485K
10123,Apr,2020,$483K
10123,Mar,2020,$482K
10123,Feb,2020,$481K
10123,Dec,2019,$478K
10123,Nov,2019,$478K
10123,Oct,2019,$479K
10123,Aug,2019,$480K
10123,Jul,2019,$480K
10123,Jun,2019,$479K
10123,May,2019,$479K
10123,Apr,2019,$478K
10123,Feb,2019,$477K
10123,Jan,2019,$476K
10123,Dec,2018,$475K
10123,Nov,2018,$474K
10123,Sep,2018,$471K
10123,Aug,2018,$470K
10123,Jul,2018,$469K
10123,Jun,2018,$468K
10123,May,2018,$466K
10123,Apr,2018,$464K
10123,Feb,2018,$459K
10123,Jan,2018,$456K
10123,Nov,2017,$453K
10123,Oct,2017,$451K
10123,Aug,2017,$447K
10123,Jul,2017,$444K
10123,Jun,2017,$442K
10123,May,2017,$439K
10123,Jan,2017,$432K
10123,Dec,2016,$431K
10123,Nov,2016,$429K
10123,Jul,2016,$423K
10123,Jun,2016,$422K
10123,Apr,2016,$420K
10123,Nov,2015,$415K
10123,Oct,2015,$414K
10123,Sep,2015,$413K
10123,Aug,2015,$412K
10123,Jul,2015,$411K
10123,Jun,2015,$410K
10123,May,2015,$409K
10123,Apr,2015,$408K
10123,Mar,2015,$408K
10123,Feb,2015,$407K
10123,Jan,2015,$406K
10123,Dec,2014,$405K
10123,Nov,2014,$404K
10123,Oct,2014,$404K
10123,Sep,2014,$403K
10123,Aug,2014,$402K
10123,Jul,2014,$401K
10123,Jun,2014,$400K
10123,May,2014,$399K
10123,Apr,2014,$398K
10123,Mar,2014,$397K
10123,Feb,2014,$395K
10123,Jan,2014,$393K
10123,Dec,2013,$391K
10123,Nov,2013,$390K
10123,Sep,2013,$386K
10123,Aug,2013,$384K
10123,Jul,2013,$382K
10123,Jun,2013,$380K
10123,May,2013,$379K
10123,Apr,2013,$377K
10123,Feb,2013,$375K
10123,Jan,2013,$374K
10123,Dec,2012,$373K
10123,Nov,2012,$372K
10123,Oct,2012,$372K
10123,Sep,2012,$372K
10123,Aug,2012,$372K
10123,Jul,2012,$372K
10123,Jun,2012,$372K
10123,May,2012,$372K
10123,Apr,2012,$373K
10123,Jan,2012,$376K
10123,Nov,2011,$379K
10123,Sep,2011,$382K
10123,Aug,2011,$383K
10123,Jul,2011,$385K
10123,Jun,2011,$387K
10123,May,2011,$389K
10123,Apr,2011,$390K
10123,Mar,2011,$392K
10123,Oct,2011,$380K
10123,Feb,2012,$375K
10123,Oct,2013,$388K
10123,Dec,2015,$417K
10123,Feb,2016,$418K
10123,Sep,2016,$426K
10123,Oct,2016,$427K
10123,Mar,2017,$436K
10123,Apr,2017,$437K
10123,Sep,2017,$449K
10123,Dec,2017,$454K
10123,Mar,2018,$461K
10123,Oct,2018,$473K
10123,Mar,2019,$477K
10123,Jan,2020,$479K
10123,Aug,2020,$492K
10123,Dec,2020,$511K
10123,Feb,2021,$521K
10123,May,2021,$536K
10123,Aug,2021,$550K
10123,Sep,2020,$496K
10123,Feb,2017,$434K
10123,Aug,2016,$425K
10123,Mar,2016,$419K
10123,Jan,2016,$417K
10123,Mar,2013,$376K
10123,Mar,2012,$374K
10123,Dec,2011,$378K
10123,May,2016,$421K
10123,Sep,2019,$480K
10128,Jan,2022,$1.08M
10128,Oct,2021,$1.07M
10128,Aug,2021,$1.06M
10128,Jun,2021,$1.05M
10128,Apr,2021,$1.05M
10128,Jan,2021,$1.04M
10128,Oct,2020,$1.04M
10128,Aug,2020,$1.05M
10128,May,2020,$1.06M
10128,Jan,2020,$1.09M
10128,Dec,2019,$1.10M
10128,Nov,2019,$1.11M
10128,Oct,2019,$1.11M
10128,Sep,2019,$1.12M
10128,Aug,2019,$1.12M
10128,Jul,2019,$1.13M
10128,Jun,2019,$1.13M
10128,Apr,2019,$1.13M
10128,Mar,2019,$1.15M
10128,Jan,2019,$1.15M
10128,Dec,2018,$1.14M
10128,Nov,2018,$1.14M
10128,Oct,2018,$1.13M
10128,Sep,2018,$1.13M
10128,Aug,2018,$1.12M
10128,Jul,2018,$1.12M
10128,Jun,2018,$1.12M
10128,May,2018,$1.12M
10128,Mar,2018,$1.11M
10128,Dec,2017,$1.09M
10128,Nov,2017,$1.09M
10128,Sep,2017,$1.09M
10128,Aug,2017,$1.09M
10128,Jul,2017,$1.09M
10128,Jun,2017,$1.08M
10128,May,2017,$1.07M
10128,Apr,2017,$1.06M
10128,Mar,2017,$1.07M
10128,Feb,2017,$1.07M
10128,Jan,2017,$1.08M
10128,Dec,2016,$1.07M
10128,Nov,2016,$1.06M
10128,Oct,2016,$1.06M
10128,Sep,2016,$1.06M
10128,Aug,2016,$1.06M
10128,Jul,2016,$1.06M
10128,Jun,2016,$1.05M
10128,Apr,2016,$1.05M
10128,Mar,2016,$1.04M
10128,Dec,2015,$1.02M
10128,Oct,2015,$1.01M
10128,Sep,2015,$1.01M
10128,Aug,2015,$997K
10128,Jul,2015,$990K
10128,Apr,2015,$976K
10128,Mar,2015,$971K
10128,Feb,2015,$968K
10128,Jan,2015,$964K
10128,Dec,2014,$962K
10128,Nov,2014,$958K
10128,Oct,2014,$954K
10128,Aug,2014,$944K
10128,Apr,2014,$914K
10128,Mar,2014,$902K
10128,Feb,2014,$889K
10128,Jan,2014,$879K
10128,Dec,2013,$869K
10128,Nov,2013,$859K
10128,Oct,2013,$850K
10128,Aug,2013,$836K
10128,Jul,2013,$829K
10128,Jun,2013,$822K
10128,May,2013,$819K
10128,Apr,2013,$814K
10128,Mar,2013,$810K
10128,Feb,2013,$806K
10128,Jan,2013,$803K
10128,Dec,2012,$802K
10128,Nov,2012,$801K
10128,Oct,2012,$800K
10128,Sep,2012,$796K
10128,Aug,2012,$798K
10128,Jul,2012,$800K
10128,Jun,2012,$803K
10128,May,2012,$802K
10128,Apr,2012,$805K
10128,Mar,2012,$809K
10128,Feb,2012,$814K
10128,Jan,2012,$815K
10128,Nov,2011,$810K
10128,Oct,2011,$809K
10128,Sep,2011,$807K
10128,Jul,2011,$797K
10128,Jun,2011,$794K
10128,May,2011,$792K
10128,Apr,2011,$788K
10128,Mar,2011,$788K
10128,Aug,2011,$802K
10128,Dec,2011,$811K
10128,Sep,2013,$845K
10128,May,2014,$924K
10128,Jun,2014,$932K
10128,Jul,2014,$938K
10128,Sep,2014,$948K
10128,Jun,2015,$985K
10128,Nov,2015,$1.02M
10128,Jan,2016,$1.03M
10128,Feb,2016,$1.03M
10128,May,2016,$1.05M
10128,Oct,2017,$1.10M
10128,Jan,2018,$1.08M
10128,Apr,2018,$1.12M
10128,Feb,2019,$1.15M
10128,May,2019,$1.13M
10128,Feb,2020,$1.08M
10128,Apr,2020,$1.07M
10128,Jul,2020,$1.05M
10128,Dec,2020,$1.04M
10128,Mar,2021,$1.04M
10128,May,2021,$1.05M
10128,Jul,2021,$1.05M
10128,Sep,2021,$1.06M
10128,Dec,2021,$1.08M
10128,Feb,2018,$1.09M
10128,Nov,2021,$1.07M
10128,May,2015,$980K
10128,Sep,2020,$1.04M
10128,Jun,2020,$1.06M
10128,Mar,2020,$1.07M
10128,Nov,2020,$1.04M
10128,Feb,2021,$1.04M
10151,Jan,2022,$561K
10151,Dec,2021,$558K
10151,Nov,2021,$556K
10151,Oct,2021,$554K
10151,Sep,2021,$552K
10151,Jul,2021,$547K
10151,Jun,2021,$541K
10151,May,2021,$536K
10151,Apr,2021,$531K
10151,Mar,2021,$525K
10151,Feb,2021,$521K
10151,Jan,2021,$516K
10151,Dec,2020,$511K
10151,Nov,2020,$506K
10151,Oct,2020,$501K
10151,Sep,2020,$496K
10151,Aug,2020,$492K
10151,Jul,2020,$489K
10151,May,2020,$485K
10151,Apr,2020,$483K
10151,Mar,2020,$482K
10151,Feb,2020,$481K
10151,Jan,2020,$479K
10151,Dec,2019,$478K
10151,Nov,2019,$478K
10151,Oct,2019,$479K
10151,Sep,2019,$480K
10151,Aug,2019,$480K
10151,Jun,2019,$479K
10151,May,2019,$479K
10151,Apr,2019,$478K
10151,Mar,2019,$477K
10151,Feb,2019,$477K
10151,Jan,2019,$476K
10151,Dec,2018,$475K
10151,Nov,2018,$474K
10151,Oct,2018,$473K
10151,Sep,2018,$471K
10151,Aug,2018,$470K
10151,Jul,2018,$469K
10151,Jun,2018,$468K
10151,May,2018,$466K
10151,Apr,2018,$464K
10151,Mar,2018,$461K
10151,Feb,2018,$459K
10151,Jan,2018,$456K
10151,Dec,2017,$454K
10151,Nov,2017,$453K
10151,Oct,2017,$451K
10151,Aug,2017,$447K
10151,Jul,2017,$444K
10151,Jun,2017,$442K
10151,May,2017,$439K
10151,Apr,2017,$437K
10151,Mar,2017,$436K
10151,Feb,2017,$434K
10151,Jan,2017,$432K
10151,Dec,2016,$431K
10151,Nov,2016,$429K
10151,Oct,2016,$427K
10151,Sep,2016,$426K
10151,Aug,2016,$425K
10151,Jul,2016,$423K
10151,Jun,2016,$422K
10151,May,2016,$421K
10151,Apr,2016,$420K
10151,Mar,2016,$419K
10151,Jan,2016,$417K
10151,Dec,2015,$417K
10151,Nov,2015,$415K
10151,Oct,2015,$414K
10151,Aug,2015,$412K
10151,Jul,2015,$411K
10151,Jun,2015,$410K
10151,Mar,2015,$408K
10151,Feb,2015,$407K
10151,Jan,2015,$406K
10151,Dec,2014,$405K
10151,Nov,2014,$404K
10151,Oct,2014,$404K
10151,Sep,2014,$403K
10151,Aug,2014,$402K
10151,Jun,2014,$400K
10151,May,2014,$399K
10151,Apr,2014,$398K
10151,Mar,2014,$397K
10151,Feb,2014,$395K
10151,Jan,2014,$393K
10151,Dec,2013,$391K
10151,Nov,2013,$390K
10151,Oct,2013,$388K
10151,Sep,2013,$386K
10151,Aug,2013,$384K
10151,Jul,2013,$382K
10151,Jun,2013,$380K
10151,May,2013,$379K
10151,Apr,2013,$377K
10151,Feb,2013,$375K
10151,Jan,2013,$374K
10151,Dec,2012,$373K
10151,Nov,2012,$372K
10151,Oct,2012,$372K
10151,Sep,2012,$372K
10151,Aug,2012,$372K
10151,Jul,2012,$372K
10151,Jun,2012,$372K
10151,May,2012,$372K
10151,Apr,2012,$373K
10151,Feb,2012,$375K
10151,Jan,2012,$376K
10151,Dec,2011,$378K
10151,Nov,2011,$379K
10151,Oct,2011,$380K
10151,Sep,2011,$382K
10151,Aug,2011,$383K
10151,Jul,2011,$385K
10151,Jun,2011,$387K
10151,May,2011,$389K
10151,Apr,2011,$390K
10151,Mar,2011,$392K
10151,Mar,2013,$376K
10151,Apr,2015,$408K
10151,Sep,2017,$449K
10151,Jul,2019,$480K
10151,Jun,2020,$486K
10151,Jul,2014,$401K
10152,Jan,2022,$561K
10152,Dec,2021,$558K
10152,Oct,2021,$554K
10152,Aug,2021,$550K
10152,Jul,2021,$547K
10152,Jun,2021,$541K
10152,Feb,2021,$521K
10152,Dec,2020,$511K
10152,Oct,2020,$501K
10152,Aug,2020,$492K
10152,Mar,2020,$482K
10152,Feb,2020,$481K
10152,Dec,2019,$478K
10152,Oct,2019,$479K
10152,Sep,2019,$480K
10152,Aug,2019,$480K
10152,Jul,2019,$480K
10152,Jun,2019,$479K
10152,May,2019,$479K
10152,Mar,2019,$477K
10152,Jan,2019,$476K
10152,Dec,2018,$475K
10152,Nov,2018,$474K
10152,Oct,2018,$473K
10152,Aug,2018,$470K
10152,Jul,2018,$469K
10152,Jun,2018,$468K
10152,May,2018,$466K
10152,Apr,2018,$464K
10152,Mar,2018,$461K
10152,Jan,2018,$456K
10152,Dec,2017,$454K
10152,Nov,2017,$453K
10152,Oct,2017,$451K
10152,Sep,2017,$449K
10152,Aug,2017,$447K
10152,Jul,2017,$444K
10152,Jun,2017,$442K
10152,May,2017,$439K
10152,Apr,2017,$437K
10152,Mar,2017,$436K
10152,Feb,2017,$434K
10152,Jan,2017,$432K
10152,Dec,2016,$431K
10152,Nov,2016,$429K
10152,Sep,2016,$426K
10152,Aug,2016,$425K
10152,Jul,2016,$423K
10152,Jun,2016,$422K
10152,May,2016,$421K
10152,Apr,2016,$420K
10152,Mar,2016,$419K
10152,Dec,2015,$417K
10152,Nov,2015,$415K
10152,Oct,2015,$414K
10152,Aug,2015,$412K
10152,Jul,2015,$411K
10152,Jun,2015,$410K
10152,May,2015,$409K
10152,Apr,2015,$408K
10152,Mar,2015,$408K
10152,Feb,2015,$407K
10152,Jan,2015,$406K
10152,Dec,2014,$405K
10152,Nov,2014,$404K
10152,Oct,2014,$404K
10152,Sep,2014,$403K
10152,Aug,2014,$402K
10152,Jul,2014,$401K
10152,Jun,2014,$400K
10152,May,2014,$399K
10152,Apr,2014,$398K
10152,Mar,2014,$397K
10152,Feb,2014,$395K
10152,Jan,2014,$393K
10152,Nov,2013,$390K
10152,Oct,2013,$388K
10152,Aug,2013,$384K
10152,May,2013,$379K
10152,Apr,2013,$377K
10152,Mar,2013,$376K
10152,Jan,2013,$374K
10152,Dec,2012,$373K
10152,Nov,2012,$372K
10152,Oct,2012,$372K
10152,Sep,2012,$372K
10152,Aug,2012,$372K
10152,Jul,2012,$372K
10152,Jun,2012,$372K
10152,Apr,2012,$373K
10152,Mar,2012,$374K
10152,Feb,2012,$375K
10152,Jan,2012,$376K
10152,Dec,2011,$378K
10152,Nov,2011,$379K
10152,Oct,2011,$380K
10152,Sep,2011,$382K
10152,Aug,2011,$383K
10152,Jul,2011,$385K
10152,Jun,2011,$387K
10152,May,2011,$389K
10152,Apr,2011,$390K
10152,Mar,2011,$392K
10152,May,2012,$372K
10152,Feb,2013,$375K
10152,Jun,2013,$380K
10152,Jul,2013,$382K
10152,Jan,2016,$417K
10152,Oct,2016,$427K
10152,Feb,2018,$459K
10152,Feb,2019,$477K
10152,Nov,2019,$478K
10152,Jan,2020,$479K
10152,Apr,2020,$483K
10152,May,2020,$485K
10152,Jul,2020,$489K
10152,Sep,2020,$496K
10152,Jan,2021,$516K
10152,Mar,2021,$525K
10152,Apr,2021,$531K
10152,May,2021,$536K
10152,Sep,2021,$552K
10152,Nov,2021,$556K
10152,Sep,2018,$471K
10152,Sep,2013,$386K
10152,Sep,2015,$413K
10152,Apr,2019,$478K
10152,Jun,2020,$486K
10152,Nov,2020,$506K
10153,Jan,2022,$561K
10153,Dec,2021,$558K
10153,Oct,2021,$554K
10153,Sep,2021,$552K
10153,Aug,2021,$550K
10153,Jul,2021,$547K
10153,Jun,2021,$541K
10153,Apr,2021,$531K
10153,Feb,2021,$521K
10153,Dec,2020,$511K
10153,Oct,2020,$501K
10153,Sep,2020,$496K
10153,Aug,2020,$492K
10153,Jun,2020,$486K
10153,May,2020,$485K
10153,Apr,2020,$483K
10153,Mar,2020,$482K
10153,Feb,2020,$481K
10153,Dec,2019,$478K
10153,Oct,2019,$479K
10153,Aug,2019,$480K
10153,Jul,2019,$480K
10153,Jun,2019,$479K
10153,Apr,2019,$478K
10153,Mar,2019,$477K
10153,Dec,2018,$475K
10153,Nov,2018,$474K
10153,Apr,2018,$464K
10153,Nov,2017,$453K
10153,Aug,2017,$447K
10153,Jun,2017,$442K
10153,Feb,2017,$434K
10153,Nov,2016,$429K
10153,Sep,2016,$426K
10153,Aug,2016,$425K
10153,Jun,2016,$422K
10153,Apr,2016,$420K
10153,Mar,2016,$419K
10153,Jan,2016,$417K
10153,Dec,2015,$417K
10153,Nov,2015,$415K
10153,Oct,2015,$414K
10153,Sep,2015,$413K
10153,Aug,2015,$412K
10153,Jul,2015,$411K
10153,Jun,2015,$410K
10153,Apr,2015,$408K
10153,Jan,2015,$406K
10153,Nov,2014,$404K
10153,Sep,2014,$403K
10153,Aug,2014,$402K
10153,Jun,2014,$400K
10153,Feb,2014,$395K
10153,Nov,2013,$390K
10153,Oct,2013,$388K
10153,Sep,2013,$386K
10153,Jun,2013,$380K
10153,Feb,2013,$375K
10153,Jan,2013,$374K
10153,Nov,2012,$372K
10153,Oct,2012,$372K
10153,Sep,2012,$372K
10153,Aug,2012,$372K
10153,Jul,2012,$372K
10153,May,2012,$372K
10153,Feb,2012,$375K
10153,Nov,2011,$379K
10153,Oct,2011,$380K
10153,Jun,2011,$387K
10153,May,2011,$389K
10153,Apr,2011,$390K
10153,Mar,2011,$392K
10153,Aug,2011,$383K
10153,Sep,2011,$382K
10153,Dec,2011,$378K
10153,Jun,2012,$372K
10153,Dec,2012,$373K
10153,Mar,2013,$376K
10153,Apr,2013,$377K
10153,Dec,2013,$391K
10153,Apr,2014,$398K
10153,Oct,2014,$404K
10153,Feb,2015,$407K
10153,May,2015,$409K
10153,Feb,2016,$418K
10153,Oct,2016,$427K
10153,Jan,2017,$432K
10153,Mar,2017,$436K
10153,Oct,2017,$451K
10153,Feb,2018,$459K
10153,May,2018,$466K
10153,Oct,2018,$473K
10153,Jan,2019,$476K
10153,May,2019,$479K
10153,Nov,2019,$478K
10153,Jan,2020,$479K
10153,Jan,2021,$516K
10153,Mar,2021,$525K
10153,May,2021,$536K
10153,Nov,2021,$556K
10153,Sep,2019,$480K
10153,Sep,2018,$471K
10153,Jun,2018,$468K
10153,Dec,2017,$454K
10153,May,2017,$439K
10153,Dec,2016,$431K
10153,Jul,2016,$423K
10153,Mar,2015,$408K
10153,Jan,2014,$393K
10153,Aug,2013,$384K
10153,Apr,2012,$373K
10153,Mar,2012,$374K
10153,Jan,2012,$376K
10153,Jul,2011,$385K
10153,Sep,2017,$449K
10153,Jan,2018,$456K
10153,Jul,2018,$469K
10153,Feb,2019,$477K
10153,Jul,2020,$489K
10153,Nov,2020,$506K
10153,Mar,2018,$461K
10153,Apr,2017,$437K
10153,May,2016,$421K
10153,Jul,2014,$401K
10153,Jul,2013,$382K
10153,May,2013,$379K
10153,Mar,2014,$397K
10153,Dec,2014,$405K
10153,Jul,2017,$444K
10153,Aug,2018,$470K
10154,Jan,2022,$561K
10154,Dec,2021,$558K
10154,Nov,2021,$556K
10154,Oct,2021,$554K
10154,Sep,2021,$552K
10154,Jul,2021,$547K
10154,Jun,2021,$541K
10154,May,2021,$536K
10154,Apr,2021,$531K
10154,Mar,2021,$525K
10154,Jan,2021,$516K
10154,Dec,2020,$511K
10154,Nov,2020,$506K
10154,Oct,2020,$501K
10154,Sep,2020,$496K
10154,Aug,2020,$492K
10154,Jul,2020,$489K
10154,Jun,2020,$486K
10154,May,2020,$485K
10154,Apr,2020,$483K
10154,Mar,2020,$482K
10154,Feb,2020,$481K
10154,Jan,2020,$479K
10154,Dec,2019,$478K
10154,Nov,2019,$478K
10154,Oct,2019,$479K
10154,Sep,2019,$480K
10154,Aug,2019,$480K
10154,Jul,2019,$480K
10154,Jun,2019,$479K
10154,Apr,2019,$478K
10154,Mar,2019,$477K
10154,Feb,2019,$477K
10154,Dec,2018,$475K
10154,Nov,2018,$474K
10154,Oct,2018,$473K
10154,Sep,2018,$471K
10154,Aug,2018,$470K
10154,Jul,2018,$469K
10154,Jun,2018,$468K
10154,May,2018,$466K
10154,Apr,2018,$464K
10154,Mar,2018,$461K
10154,Feb,2018,$459K
10154,Jan,2018,$456K
10154,Dec,2017,$454K
10154,Nov,2017,$453K
10154,Sep,2017,$449K
10154,Aug,2017,$447K
10154,Jul,2017,$444K
10154,Jun,2017,$442K
10154,May,2017,$439K
10154,Apr,2017,$437K
10154,Mar,2017,$436K
10154,Feb,2017,$434K
10154,Jan,2017,$432K
10154,Dec,2016,$431K
10154,Nov,2016,$429K
10154,Sep,2016,$426K
10154,Jul,2016,$423K
10154,Jun,2016,$422K
10154,May,2016,$421K
10154,Apr,2016,$420K
10154,Mar,2016,$419K
10154,Jan,2016,$417K
10154,Dec,2015,$417K
10154,Nov,2015,$415K
10154,Oct,2015,$414K
10154,Sep,2015,$413K
10154,Aug,2015,$412K
10154,Jan,2015,$406K
10154,Dec,2014,$405K
10154,Nov,2014,$404K
10154,Oct,2014,$404K
10154,Sep,2014,$403K
10154,Aug,2014,$402K
10154,Jul,2014,$401K
10154,Jun,2014,$400K
10154,May,2014,$399K
10154,Apr,2014,$398K
10154,Mar,2014,$397K
10154,Feb,2014,$395K
10154,Jan,2014,$393K
10154,Dec,2013,$391K
10154,Nov,2013,$390K
10154,Oct,2013,$388K
10154,Sep,2013,$386K
10154,Aug,2013,$384K
10154,Jul,2013,$382K
10154,Jun,2013,$380K
10154,May,2013,$379K
10154,Apr,2013,$377K
10154,Mar,2013,$376K
10154,Feb,2013,$375K
10154,Jan,2013,$374K
10154,Dec,2012,$373K
10154,Nov,2012,$372K
10154,Oct,2012,$372K
10154,Sep,2012,$372K
10154,Aug,2012,$372K
10154,Jun,2012,$372K
10154,Apr,2012,$373K
10154,Mar,2012,$374K
10154,Feb,2012,$375K
10154,Jan,2012,$376K
10154,Dec,2011,$378K
10154,Nov,2011,$379K
10154,Oct,2011,$380K
10154,Aug,2011,$383K
10154,Jul,2011,$385K
10154,Jun,2011,$387K
10154,May,2011,$389K
10154,Apr,2011,$390K
10154,Mar,2011,$392K
10154,Sep,2011,$382K
10154,May,2012,$372K
10154,Jul,2012,$372K
10154,Feb,2015,$407K
10154,Mar,2015,$408K
10154,Apr,2015,$408K
10154,May,2015,$409K
10154,Jun,2015,$410K
10154,Jul,2015,$411K
10154,Feb,2016,$418K
10154,Aug,2016,$425K
10154,Oct,2016,$427K
10154,Oct,2017,$451K
10154,May,2019,$479K
10154,Feb,2021,$521K
10154,Aug,2021,$550K
10154,Jan,2019,$476K
10155,Jan,2022,$561K
10155,Dec,2021,$558K
10155,Nov,2021,$556K
10155,Oct,2021,$554K
10155,Sep,2021,$552K
10155,Aug,2021,$550K
10155,May,2017,$439K
10155,Mar,2017,$436K
10155,Jul,2021,$547K
10155,Jun,2021,$541K
10155,Apr,2021,$531K
10155,Jan,2021,$516K
10155,Nov,2020,$506K
10155,Oct,2020,$501K
10155,Sep,2020,$496K
10155,Aug,2020,$492K
10155,Jul,2020,$489K
10155,Mar,2020,$482K
10155,Dec,2019,$478K
10155,Nov,2019,$478K
10155,Oct,2019,$479K
10155,Sep,2019,$480K
10155,Aug,2019,$480K
10155,Jul,2019,$480K
10155,Jun,2019,$479K
10155,Apr,2019,$478K
10155,Mar,2019,$477K
10155,Feb,2019,$477K
10155,Dec,2018,$475K
10155,Nov,2018,$474K
10155,Sep,2018,$471K
10155,Aug,2018,$470K
10155,Mar,2018,$461K
10155,Feb,2018,$459K
10155,Jan,2018,$456K
10155,Dec,2017,$454K
10155,Nov,2017,$453K
10155,Oct,2017,$451K
10155,Sep,2017,$449K
10155,Aug,2017,$447K
10155,Oct,2018,$473K
10155,May,2021,$536K
10155,Feb,2021,$521K
10155,Apr,2020,$483K
10155,Jan,2019,$476K
10155,Jun,2018,$468K
10155,Jul,2017,$444K
10155,Oct,2016,$427K
10155,Sep,2016,$426K
10155,Jun,2016,$422K
10155,Mar,2016,$419K
10155,Mar,2015,$408K
10155,Dec,2014,$405K
10155,Aug,2014,$402K
10155,Feb,2014,$395K
10155,Oct,2013,$388K
10155,Jun,2012,$372K
10155,Feb,2012,$375K
10155,Jan,2012,$376K
10155,Dec,2011,$378K
10155,Apr,2011,$390K
10155,Aug,2011,$383K
10155,Apr,2012,$373K
10155,Sep,2013,$386K
10155,Dec,2016,$431K
10155,Jun,2020,$486K
10155,Jul,2018,$469K
10155,Jan,2016,$417K
10155,Jun,2015,$410K
10155,Feb,2015,$407K
10155,May,2014,$399K
10155,Jan,2014,$393K
10155,Apr,2013,$377K
10155,Nov,2012,$372K
10155,Aug,2012,$372K
10155,Mar,2012,$374K
10155,Nov,2011,$379K
10155,Jun,2011,$387K
10155,May,2011,$389K
10155,Mar,2011,$392K
10155,Jul,2011,$385K
10155,Dec,2012,$373K
10155,Apr,2015,$408K
10155,Apr,2017,$437K
10155,May,2019,$479K
10155,Jan,2020,$479K
10155,May,2020,$485K
10155,Dec,2020,$511K
10155,May,2018,$466K
10155,Oct,2015,$414K
10155,Jul,2015,$411K
10155,Jun,2014,$400K
10155,Nov,2013,$390K
10155,Jun,2013,$380K
10155,May,2013,$379K
10155,Jan,2013,$374K
10155,Sep,2011,$382K
10155,Oct,2012,$372K
10155,Aug,2013,$384K
10155,Oct,2014,$404K
10155,Aug,2015,$412K
10155,Feb,2020,$481K
10155,Mar,2021,$525K
10155,Jan,2017,$432K
10155,Aug,2016,$425K
10155,Nov,2015,$415K
